,label,text
5041,spam,jamster to get free wallpaper text heart tc apply need help call
5042,ham,o ic lol should play door sometime yo
5043,ham,dunno dad say come home bring we lunch yup go w u lor I call u reach school lor
5044,ham,we send JD Customer Service cum Accounts Executive ur mail i d for detail contact we
5045,ham,desire u go doctor liver and get bit stylish Get ur hair manage that s
5046,ham,Hmmmstill do not opener
5047,ham,yeah basically time next week get away mom amp get
5048,ham,Edison rightly say a fool ask question wise man answer now know we speechless ViVa GM
5049,ham,I vote wherever heart guide
5050,ham,with sis lor we juz watch italian job
5051,ham,Tick tick tick where I could die loneliness know pouts stomp foot I need
5052,ham,Lmao know well
5053,spam,double Mins Double Txt price Linerental Latest Orange Bluetooth mobile Call MobileUpd late offer calloptoutlf
5054,ham,be train back northampton I m afraid not I m staying skyve today ho ho will around wednesday though do fancy comedy club week way
5055,ham,Goodnight da thangam I really miss u dear
5056,ham,hey next sun there s basic yoga course bugis we go Pilates intro next sit Tell time r free
5057,ham,geeeee your internet really bad today eh
5058,spam,free video camera phone half price line rental mth cross ntwk min txts Call MobileUpd calloptout
5059,ham,I think disturb da
5060,ham,Sorry Ill call later I meet sir
5061,ham,have not stick orchard dad car go dinner u leh so r free tonight
5062,ham,ok also wan watch e pm show
5063,ham,I dunno lei like dun haf
5064,ham,but brother transfered ltgt ltgt Pa
5065,ham,I call later Afternoon onword mtnl service get problem south mumbai I hear cannt listen
5066,spam,å£ UK Break AccommodationVouchers term condition apply claim mustprovide claim number
5067,ham,talk g x
5068,ham,hai dear friend this new amp present number by Rajitha Raj Ranju
5069,spam,p alfie Moons Children need song ur mob tell ur ms Txt Tone charity Nokias Poly charity poly ze profit charity
5070,ham,as different style
5071,spam,WIN å£ shopping spree every week start now play text STORE SkilGme TsCs Winawk age å£ perweeksub
5072,ham,Gud ni dearslp welltake careswt dreamsMuah
5073,ham,I want send ltgt mesage today that s sorry hurt
5074,spam,this nd attempt contract U week top prize either å£ cash å£ prize just call
5075,ham,well I m glad do not find totally disagreeable lol
5076,ham,guy no flash if go call call how madam take care oh
5077,spam,do want New Nokia i colour phone DeliveredTomorrow with free minute mobile free text Free Camcorder reply call
5078,ham,Mark work tomorrow he get his work house meet u afterwards
5079,ham,keep ur problem ur heart
5080,ham,yeah give call you ve get minute
5081,ham,HI babe UAWAKEFEELLIKW SHITJUSTFOUND OUT VIA ALETTER thatmum gotmarrie thNOVBEHIND ourback åð FUCKINNICESELFISH
5082,ham,amazing if rearrange letter give mean Dormitory dirty room Astronomer Moon starer the eye they see Election result lie let recount Motherinlaw Woman Hitler Eleven plus two twelve plus one its Amazing
5083,ham,Aiya discuss later lar Pick Ì
5084,ham,hey happy birthday
5085,ham,sorry miss call can please call back
5086,ham,Omg not one thing another my cat worm bad day end
5087,ham,good morning I m suffer fever dysentry not able come office today
5088,ham,I will not anything de
5089,ham,what type stuff sing
5090,ham,St andre virgil cream
5091,ham,no no I check room befor activity
5092,ham,my fri ah Okie lorgoin drivin den go shoppin tt
5093,ham,Gokila talk aha
5094,ham,hi ShanilRakhesh herethanksi exchange uncut diamond stuffleave back Excellent service Dino Prem
5095,ham,kkthis month kotee birthday know
5096,ham,but I m really really break oh no amount small even ltgt
5097,ham,sorry mate phone do not write love Kate
5098,spam,themobhit link get premium Pink Panther game new no Sugababes crazy zebra animation badass hoody wallpaperall free
5099,ham,ah well confuse thing do not I think friend maybe wrong thing already sort invite tho may not come cos money
5100,ham,Aight call you re close
5101,ham,nope that s fine I might nap tho
5102,spam,this msg mobile content order it resent previous attempt fail due network error Queries customersqueriesnetvisionukcom
5103,ham,in news hassling get weed week andre no money HAUGHAIGHGTUJHYGUJ
5104,ham,a boy love gal he propsd bt do not mind he gv lv lttrs Bt frnd throw thm again boy decide aproach gal dt time truck speeding towards gal Wn hit girld boy run like hell n save she ask hw cn u run fast d boy reply Boost secret energy n instantly girl shout energy n Thy live happily gthr drinking boost evrydy moral story I hv free msgsD gud ni
5105,ham,I wnt buy BMW car urgentlyit vry urgentbut hv shortage ltgt Lacsthere no source arng dis amt ltgt lacsthats prob
5106,ham,Ding ya break fassyole Blacko londn
5107,ham,I really need kiss u I miss u my baby from UR BABY EVA
5108,ham,the sign maturity not start say big thing but actually start understand small thing have a nice evening bslvyl
5109,ham,oh get many responsibility
5110,spam,you new message please call
5111,ham,I ve reach sch already
5112,spam,December have mobile mth you entitle update late colour camera mobile free Call the Mobile Update VCo FREE
5113,ham,U definitely need module e humanity dis sem izzit U wan take module st
5114,ham,Argh fuck nobody town
5115,spam,get Lions England tone reply lionm mono lionp poly go wwwringtonescouk original n good Tones GBP network operator rate apply
5116,ham,thank Fills complete calm reassurance
5117,ham,Aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeane
5118,ham,be drive training
5119,ham,lol real she tell dad I cancer
5120,spam,PRIVATE your Account statement
5121,ham,oops I ltgt
5122,ham,not ENUFCREDEIT tocallshall ILEAVE UNI AT get a bus to YOR HOUSE
5123,ham,hi Chikku send nice msgs
5124,ham,he impossible argue always treat like sub like never release which I remind necessary
5125,ham,after work ah Den plus lor U workin oso rite Den go orchard lor no place go liao
5126,ham,to wonderful okor great month we cherish guy wish well day MojiBiola
5127,ham,cuz ibore and wanna study
5128,ham,wot we d nite I til
5129,ham,Rose redre bloodblood heartheart u but u send tis ur friend include if u like if u get back u r poor relation u need support u r frnd many some luvs u some pray god marry u try
5130,ham,any way
5131,ham,that suck Ill go u hair you ll free right
5132,ham,still not work and time also try add zero that saving the checking ltgt
5133,ham,hmm Dunno leh mayb bag goigng dat not small or ju anything except perfume smth dat keep
5134,ham,Sday joinedso training start today
5135,ham,sorry grocer
5136,ham,there nice pub near Frankie n Bennys near warner cinema
5137,spam,you VE win your Costa Del Sol Holiday å£ await collection Call now toClaim SAE tc pobox Stockport SKxh Costå£ pm Maxmins
5138,ham,yup I have not you want go yoga I call book
5139,ham,oh shut Omg yesterday I dream I kid boy I piss not kid boy I even tell mark dream change diaper cause I m not get owe face
5140,ham,yeah I imagine would really gentle unlike doc treat patient like turkeys
5141,spam,FREE st week no Nokia tone ur mobile every week txt NOKIA get txte tell ur mate wwwgetzedcouk POBox WWQ normptone
5142,ham,now start do not stop just pray good idea anything see help guy ill forward link
5143,ham,hi darlin I m helen fone I m go to b prince nite please come tb love Kate
5144,ham,I m office dawhere
5145,ham,Aiyar u poor thing I give u support k Jia Ill think u
5146,ham,oh unintentionally not bad timing Great Fingers train play along will give fifteen min warning
5147,spam,get garden ready summer free selection summer bulb seed worth å£ the Scotsman Saturday to stop go notxtcouk
5148,ham,Kthen come wenever u lik come also tel vikky come get free time
5149,ham,pls call da what happen
5150,ham,happy new year u ur familymay new year bring happiness stability tranquility ur vibrant colourful life
5151,ham,no problem renewal Ill right away do not know detail
5152,ham,Idk I m sit stop shop parking lot right bawl eye feel like I m failure everything nobody want feel like I m fail
5153,ham,have not leave yet probably go to til dinner
5154,ham,like ltgt question
5155,ham,my new year EVE be ok I go to a party with my BOYFRIEND who be this SI then HEY
5156,ham,Sir I need Velusamy sir date birth company bank facility detail
5157,ham,K k sm chat
5158,ham,I come karnan car please wait till pm directly goto doctor
5159,ham,no bluray player
5160,ham,ok then r meeting later
5161,ham,lol no I need cash nitro hurry come I crash
5162,ham,just send text well skype later
5163,ham,ok leave no need ask
5164,spam,congrat mobile g Videophones R call videochat wid ur mate play java game Dload polypH music noline rentl bx ip we p
5165,ham,ÌÏ still get lesson ÌÏ sch
5166,ham,Y dun believe leh I tot tell true already I thk muz c we tog believe
5167,ham,oh charge camera
5168,ham,IÛ÷ve get salt rub open wound like
5169,ham,now I m go lunch
5170,ham,I m school n ill da lab stuff give call Ì r do
5171,ham,oh k I come tomorrow
5172,ham,aight text tonight well see what s
5173,ham,u
5174,ham,water logging desert geoenvironmental implication
5175,ham,Rajipls favour pls convey birthday wish Nimya pls today birthday
5176,ham,company goodenvironment terrific food really nice
5177,ham,very strange watching nd one I m bed Sweet dream miss u
5178,spam,sms auction a brand NEW Nokia auction today Auction FREE join take part Txt NOKIA
5179,ham,hi hope u r ok say would text have not u see let gently please
5180,ham,babe I fucking love you know Fuck good hear voice I need I crave I can not get enough I adore Ahmad kiss
5181,ham,K sure relative home Sms de pls
5182,ham,I send do like
5183,ham,fuuuuck I need stop sleepin sup
5184,ham,I m town ill ju take mrt later
5185,ham,I cook rather nice salmon la
5186,ham,I upload mine Facebook
5187,ham,what time u WRKIN
5188,ham,okie
5189,spam,ree entry weekly comp chance win ipod Txt POD get entry std txt rate tc apply detail
5190,spam,our record indicate u maybe entitle pound compensation Accident to claim free reply claim msg stop txt stop
5191,ham,Sorry Ill call later
5192,ham,oh oh Den muz change plan liao go back yan jiu
5193,ham,its wylie tampa sarasota
5194,ham,ok take ur time n enjoy ur dinner
5195,ham,Darren say dat u meet da ge den dun meet dinner cos later u leave xy feel awkward Den u meet lunch lor
5196,spam,spook mob Halloween collection logo pic message plus free eerie tone txt CARD SPOOK ze p per logopic
5197,ham,I like cheap but iû÷m happy splash wine make feel well
5198,ham,she s fine I difficultie phone it work mine can pls send another friend request
5199,ham,ugh leg hurt Musta overdo mon
5200,spam,call Germany penny per minute Call fix line via access number no prepayment direct access wwwtelediscountcouk
5201,spam,you VE win your Costa Del Sol Holiday å£ await collection Call now toClaim SAE tc pobox Stockport SKxh Costå£ pm Maxmins
5202,ham,WOT STUDENT discount can u get on books
5203,ham,I fineabsolutly fine
5204,ham,how come get should b quite diff guess rite
5205,spam,have mobile mth update free Oranges late colour camera mobile unlimited weekend call Call Mobile Upd freefone StopTxt
5206,ham,I reach ur home ltgt minute
5207,ham,babe I m answer can not see maybe you d well reboot YM I get photo its great
5208,ham,hiwhat think match
5209,ham,I know thinkin malaria but relax child can not handle malaria she would worse gastroenteritis if take enough replace loss temp reduce and give malaria med vomit its self limit illness mean day completely stop
5210,ham,Dai download exe file run exe installing
5211,ham,it yesterday true true
5212,ham,Kkhow business
5213,ham,pa not select
5214,spam,Natalja F inviting friend Reply yes no see wwwsmsacunat stop send stop FRND
5215,ham,I keep ten rs shelf buy two egg
